fault_severity,location,severity_type,resource_type,log_feature,volume,event_type
1,134,1,2,93,1,22
1,292,1,2,143,4,23
1,764,1,8,72,5,5
1,222,0,8,52,2,1
1,898,1,8,74,2,5
1,787,1,8,74,2,5
1,799,0,8,48,12,1
1,572,0,8,48,2,1
1,732,0,8,105,4,12
1,32,0,8,218,6,1
1,696,0,8,199,3,1
1,11,0,8,36,5,1
1,898,1,8,74,2,5
1,909,0,8,48,1,1
1,614,0,8,213,12,5
1,752,1,8,74,2,5
1,76,1,8,191,1,5
1,886,0,8,189,2,1
1,882,0,8,73,4,1
1,179,0,8,199,1,1
1,798,0,8,199,1,1
1,18,0,8,211,3,5
1,870,1,8,74,3,5
1,445,1,2,100,1,23
1,775,1,8,74,4,5
1,724,1,8,190,1,1
1,786,1,8,74,1,5
1,131,1,2,98,9,23
1,690,0,8,68,1,1
1,230,1,2,100,1,22
1,93,0,8,48,1,1
1,860,1,8,74,5,5
1,685,0,8,77,2,1
1,880,0,8,48,1,1
1,313,1,8,99,1,1
1,653,0,8,48,2,1
1,402,1,2,146,2,22
1,402,1,2,146,2,22
1,709,0,8,202,1,1
1,224,0,8,143,2,1
1,269,0,2,144,1,8
1,127,1,2,138,1,22
1,849,0,8,189,1,1
1,47,0,8,189,2,1
1,224,0,8,143,2,1
1,730,0,8,77,1,1
1,316,1,2,98,1,22
1,707,0,8,189,1,1
1,367,1,2,146,2,22
1,764,0,2,72,1,1
1,885,0,8,199,1,1
1,42,1,8,74,1,5
1,685,0,8,77,2,1
1,648,1,7,90,1,1
1,8,1,8,211,4,5
1,146,0,2,132,3,22
1,709,1,8,213,2,5
1,362,1,2,143,1,23
1,603,0,2,127,1,28
1,686,0,8,64,5,1
1,85,0,8,48,1,1
1,695,0,8,62,2,1
1,183,1,2,144,1,22
1,381,0,2,93,1,22
1,399,1,2,98,1,23
1,613,0,8,211,2,5
1,224,0,8,143,2,1
1,760,0,8,48,1,1
1,436,1,2,143,3,22
1,133,0,8,198,2,1
1,787,1,8,74,2,5
1,766,1,8,64,3,5
1,371,1,2,98,1,22
1,403,1,2,99,2,23
1,702,0,8,48,5,1
1,394,1,2,143,1,23
1,739,1,8,213,22,5
1,152,1,2,98,1,23
1,31,0,8,199,1,1
1,15,0,8,189,3,1
1,86,1,8,74,1,5
1,780,0,8,48,1,1
1,909,0,8,48,1,1
1,870,0,8,211,9,5
1,213,1,2,98,1,22
1,286,1,2,143,1,22
1,721,1,8,74,1,5
1,657,0,8,48,1,1
1,690,1,8,64,1,5
1,814,0,8,64,2,1
1,108,0,8,74,8,5
1,39,0,8,189,4,1
1,236,0,8,80,1,1
1,277,1,2,98,1,22
1,8,1,8,211,1,5
1,659,0,8,204,4,1
1,328,0,2,85,2,8
1,75,1,8,213,6,5
1,870,0,8,211,9,5
1,107,1,8,199,1,1
1,51,1,8,213,6,5
1,367,1,2,146,2,22
1,370,1,2,144,40,22
1,876,0,8,73,2,1
1,97,0,8,199,1,1
1,288,1,2,143,1,22
1,707,1,8,217,1,1
1,614,0,8,72,1,1
1,121,0,8,218,3,1
1,709,1,8,213,8,5
1,12,0,8,66,2,1
1,881,0,8,199,1,1
1,394,1,2,88,1,22
1,8,1,8,211,1,5
1,566,1,8,213,2,5
1,898,1,8,74,2,5
1,701,0,8,181,1,1
1,377,3,2,143,1,23
1,584,0,8,153,1,3
1,911,0,8,211,2,5
1,739,1,8,213,4,5
1,700,0,8,40,1,1
1,786,1,8,74,3,5
1,898,0,8,74,4,1
1,852,0,8,48,2,1
1,610,0,8,189,20,1
1,192,1,2,96,1,23
1,412,1,2,98,1,22
1,51,0,8,202,1,5
1,166,1,2,98,3,22
1,101,1,8,74,7,5
1,659,1,8,213,8,5
1,927,0,8,189,3,1
1,248,1,2,98,2,22
1,814,0,8,64,2,1
1,893,0,8,212,7,1
1,310,3,2,143,2,23
1,911,1,8,74,6,5
1,926,0,8,58,1,1
1,644,1,8,74,1,5
1,579,0,8,74,2,5
1,183,1,2,99,1,22
1,254,0,2,85,1,8
1,263,0,2,132,2,23
1,39,0,8,189,1,1
1,308,0,2,143,1,8
1,182,1,2,143,1,22
1,780,0,8,189,2,1
1,678,0,8,189,1,1
1,112,0,8,199,2,1
1,257,1,2,143,2,22
1,616,0,8,69,1,1
1,786,1,8,213,22,5
1,579,0,8,213,20,5
1,403,1,2,99,1,23
1,105,0,8,211,1,1
1,101,0,8,202,2,5
1,226,1,2,143,1,23
1,242,1,2,98,2,23
1,926,1,8,72,1,5
1,766,0,8,202,20,5
1,686,0,8,64,5,1
1,430,1,2,99,1,22
1,880,1,8,199,1,1
1,879,1,8,189,1,1
1,888,0,8,77,1,1
1,659,1,8,213,14,5
1,146,1,2,143,2,23
1,766,0,8,64,10,5
1,143,1,2,132,2,22
1,773,0,8,79,2,1
1,678,0,8,189,1,1
1,75,0,8,213,16,1
1,695,0,6,189,9,1
1,42,1,8,213,10,5
1,566,1,8,213,2,5
1,295,1,2,143,1,23
1,97,0,8,199,2,1
1,743,0,7,136,1,10
1,732,0,8,105,4,12
1,927,0,8,199,1,1
1,8,1,8,213,6,5
1,121,0,8,218,3,1
1,39,0,8,189,1,1
1,743,0,7,136,1,10
1,53,0,8,197,1,1
1,66,0,8,48,3,1
1,695,0,6,48,3,1
1,786,1,8,213,22,5
1,804,0,8,48,3,1
1,799,0,8,75,2,1
1,584,0,8,199,2,3
1,174,1,2,143,1,22
1,60,1,8,211,1,5
1,152,1,2,138,1,23
1,786,1,8,74,1,5
1,702,0,8,48,5,1
1,579,0,8,64,5,1
1,361,1,2,143,1,23
1,766,1,8,64,1,5
1,911,1,8,64,3,5
1,614,0,8,72,1,1
1,97,0,8,48,2,1
1,786,1,8,74,3,5
1,739,1,8,213,22,5
1,557,0,8,60,2,1
1,709,0,8,202,1,1
1,911,1,8,74,3,5
1,292,1,2,98,1,22
1,236,1,2,99,3,23
1,108,1,8,74,1,5
1,8,1,8,211,1,5
1,659,1,8,199,1,5
1,429,3,2,143,1,23
1,775,1,8,74,4,5
1,412,1,2,98,3,22
1,23,0,8,66,1,1
1,625,0,8,190,11,1
1,561,1,8,49,1,1
1,101,0,8,86,1,1
1,398,0,2,85,1,23
1,110,0,8,153,1,3
1,286,1,2,98,2,23
1,752,0,8,74,6,1
1,853,0,7,189,1,1
1,864,0,8,189,3,1
1,60,1,8,74,3,5
1,752,1,8,213,4,5
1,787,1,8,213,16,5
1,915,0,8,211,1,1
1,402,1,2,146,5,22
1,251,0,2,143,1,23
1,644,1,8,74,12,5
1,911,1,8,213,10,5
1,772,0,8,190,2,1
1,659,1,8,213,8,5
1,56,0,8,189,1,1
1,632,0,8,49,8,1
1,911,0,8,213,2,5
1,424,0,2,85,1,8
1,163,1,2,88,1,23
1,52,0,8,50,2,1
1,213,0,2,132,2,23
1,886,0,8,189,2,1
1,282,1,2,93,1,22
1,568,0,8,49,1,1
1,42,1,8,74,1,5
1,0,0,8,72,2,1
1,16,0,8,48,1,1
1,251,1,2,98,7,23
1,786,1,8,74,3,5
1,752,0,8,50,4,1
1,523,0,8,49,2,1
1,163,1,2,98,1,22
1,787,1,8,213,24,5
1,744,0,8,48,1,1
1,127,1,2,138,1,22
1,898,0,8,74,7,1
1,922,0,8,189,1,1
1,86,1,8,74,3,5
1,764,0,8,213,28,1
1,584,0,8,153,1,3
1,112,0,8,199,1,1
1,292,1,2,144,1,22
1,39,0,8,189,2,1
1,858,0,8,73,4,1
1,101,1,8,74,7,5
1,112,0,8,189,1,1
1,659,1,8,199,1,5
1,752,0,8,213,26,1
1,122,0,2,85,1,8
1,925,0,8,72,1,5
1,108,0,8,202,10,5
1,848,0,8,213,1,1
1,925,0,8,213,8,5
1,612,0,8,79,3,1
1,852,0,8,48,2,1
1,787,1,8,213,14,5
1,170,1,2,143,3,23
1,724,1,8,190,1,1
1,86,1,8,213,10,5
1,20,1,2,94,5,23
1,787,1,8,213,16,5
1,410,1,2,132,2,22
1,856,0,8,48,2,1
1,108,0,8,202,5,5
1,297,1,2,98,1,23
1,134,1,2,93,1,22
1,625,0,8,190,11,1
1,675,1,8,49,1,1
1,101,1,8,74,3,5
1,644,0,8,74,8,5
1,274,1,2,143,1,22
1,83,0,8,40,1,1
1,8,1,8,213,6,5
1,766,0,8,64,10,5
1,760,0,8,199,1,1
1,887,1,2,98,2,23
1,294,1,2,143,1,23
1,920,0,8,189,4,1
1,214,1,2,143,1,22
1,159,1,2,99,1,23
1,244,1,2,98,1,22
1,778,1,8,189,1,4
1,744,0,8,189,10,1
1,229,1,2,144,1,22
1,108,0,8,202,10,5
1,65,0,8,199,1,1
1,292,1,2,143,4,23
1,88,0,8,54,1,3
1,400,1,2,100,2,22
1,310,1,2,98,2,22
1,610,0,8,48,2,1
1,614,1,8,64,3,5
1,780,0,8,189,2,1
1,229,1,2,143,2,23
1,743,0,8,199,3,6
1,398,1,2,98,1,23
1,22,0,8,189,2,1
1,134,1,2,138,1,23
1,563,0,2,85,1,8
1,325,1,2,94,2,23
1,255,0,2,132,1,23
1,409,0,2,143,1,22
1,752,0,8,74,6,1
1,709,1,8,213,26,5
1,825,0,8,201,1,1
1,361,1,2,143,1,23
1,115,0,8,203,2,1
1,911,0,8,74,6,1
1,614,0,8,211,4,5
1,42,1,8,74,2,5
1,436,1,2,143,5,23
1,679,0,8,48,3,1
1,65,0,8,199,1,1
1,146,1,2,143,2,23
1,383,0,2,85,1,8
1,911,0,8,213,2,5
1,530,0,8,190,1,1
1,592,1,7,92,1,1
1,760,0,8,217,1,1
1,649,0,8,75,2,1
1,808,0,8,49,2,1
1,31,0,8,189,2,1
1,134,1,2,93,1,22
1,764,0,8,64,2,1
1,351,1,2,143,1,22
1,616,0,8,69,1,1
1,792,0,8,211,3,1
1,179,0,8,48,2,1
1,821,0,6,199,2,1
1,8,1,8,211,1,5
1,614,1,8,64,3,5
1,300,0,8,49,1,1
1,308,1,2,98,1,23
1,540,0,8,49,11,1
1,780,0,8,189,7,1
1,229,1,2,144,1,22
1,764,0,8,204,1,1
1,882,0,8,212,3,8
1,572,0,8,199,2,1
1,400,1,2,143,1,23
1,918,0,8,199,1,3
1,297,1,2,98,1,23
1,31,0,8,199,1,1
1,17,0,8,48,1,1
1,923,0,8,77,1,1
1,101,0,8,86,1,1
1,292,1,2,143,4,23
1,436,1,2,143,5,23
1,853,0,8,189,1,11
1,925,1,8,213,10,5
1,638,0,8,190,17,1
1,709,1,8,74,3,5
1,115,0,8,203,1,1
1,635,0,8,76,1,1
1,764,0,8,204,1,1
1,739,1,8,213,12,5
1,42,1,8,74,2,5
1,75,1,8,74,2,5
1,80,1,2,93,1,23
1,637,0,8,49,8,1
1,157,1,2,98,1,23
1,911,1,8,64,3,5
1,75,1,8,74,2,5
1,394,1,2,98,1,22
1,585,0,8,48,1,1
1,445,1,2,100,1,23
1,89,0,8,189,2,1
1,419,0,8,39,1,1
1,143,1,2,132,2,22
1,769,0,6,199,4,1
1,269,1,2,93,1,23
1,365,0,8,45,2,1
1,799,0,8,75,2,1
1,407,3,2,143,1,23
1,927,0,8,189,3,1
1,90,0,8,73,2,1
1,648,1,7,90,1,1
1,898,1,8,74,2,5
1,8,1,8,74,1,5
1,829,0,8,85,1,1
1,764,0,8,213,20,1
1,658,1,8,79,1,1
1,766,0,8,211,1,5
1,313,1,2,144,2,22
1,112,0,8,48,2,1
1,398,0,2,98,1,22
1,709,1,8,213,8,5
1,12,0,8,66,6,1
1,752,1,8,74,1,5
1,585,0,8,189,8,1
1,709,1,8,213,8,5
1,146,1,2,143,2,23
1,579,0,8,74,15,5
1,39,0,8,189,1,1
1,240,1,2,143,1,22
1,99,0,8,201,3,1
1,15,0,8,189,5,1
1,927,0,8,189,1,1
1,223,1,2,98,2,22
1,146,1,2,143,2,23
1,51,1,8,74,3,5
1,799,0,8,189,1,1
1,764,1,8,72,5,5
1,614,0,8,213,12,5
1,274,0,2,132,1,23
1,659,1,8,213,4,5
1,185,1,2,93,1,22
1,768,0,8,72,5,5
1,75,1,8,74,2,5
1,659,1,8,74,3,5
1,213,0,2,132,2,23
1,172,1,2,93,1,23
1,295,1,2,143,1,23
1,898,0,8,74,4,1
1,131,1,2,98,9,23
1,649,0,8,75,2,1
1,238,0,8,85,1,8
1,17,0,8,189,10,1
1,798,1,8,205,1,10
1,163,1,2,98,1,22
1,159,1,2,99,1,23
1,183,1,2,144,1,22
1,91,0,8,199,1,1
1,221,1,2,93,1,23
1,695,0,8,115,3,1
1,653,0,8,48,3,1
1,75,1,8,213,6,5
1,844,0,8,115,1,1
1,799,0,8,189,1,1
1,308,0,2,143,1,8
1,885,0,8,42,2,1
1,648,1,7,90,1,1
1,66,0,8,48,2,1
1,881,0,8,199,1,1
1,316,1,2,98,1,22
1,893,0,8,73,4,1
1,920,0,8,48,2,1
1,325,1,2,141,1,22
1,144,1,2,93,1,22
1,686,0,8,202,10,1
1,920,0,8,189,4,1
1,127,1,2,138,1,22
1,856,0,8,48,2,1
1,165,1,2,143,1,23
1,447,1,8,180,1,1
1,702,0,8,48,5,1
1,669,0,8,199,2,3
1,329,0,2,132,1,23
1,8,1,8,211,1,5
1,608,0,8,199,1,1
1,445,1,2,143,3,22
1,563,0,2,85,1,8
1,911,1,8,213,12,5
1,876,0,8,213,1,1
1,739,1,8,213,12,5
1,431,0,2,93,1,22
1,313,1,8,99,1,1
1,217,0,2,144,1,23
1,31,0,8,199,1,1
1,626,0,8,190,1,1
1,12,0,8,204,7,1
1,777,0,8,65,4,1
1,686,0,8,74,2,5
1,170,1,2,98,1,23
1,709,1,8,74,2,5
1,738,0,8,48,1,1
1,920,0,8,189,2,1
1,265,1,2,143,1,22
1,8,1,8,211,1,5
1,229,1,2,144,1,22
1,653,0,8,48,2,1
2,101,0,8,64,1,1
2,773,0,8,48,10,1
2,569,1,8,74,4,5
2,652,0,8,73,4,1
2,659,1,8,74,11,5
2,98,0,8,189,1,1
2,569,1,8,74,5,5
2,686,0,8,50,1,5
2,51,1,8,74,4,5
2,42,1,8,213,12,5
2,627,0,8,190,10,1
2,807,0,8,75,2,1
2,86,1,8,74,5,5
2,104,0,8,85,1,5
2,142,0,8,199,4,1
2,60,1,8,74,6,5
2,99,0,8,43,2,1
2,775,1,8,74,17,5
2,849,0,8,48,8,1
2,786,0,8,213,5,5
2,108,1,2,104,1,25
2,627,0,8,190,10,1
2,764,0,8,213,38,1
2,16,0,8,57,1,1
2,898,0,8,74,6,5
2,686,0,8,202,1,1
2,25,0,8,179,7,1
2,19,1,8,213,10,5
2,8,0,8,74,4,5
2,101,0,8,64,1,1
2,786,1,8,74,6,5
2,104,0,8,85,1,5
2,525,0,8,190,2,8
2,659,0,8,213,32,1
2,775,0,8,74,7,1
2,764,0,8,213,21,1
2,925,0,8,64,1,5
2,925,0,8,50,1,1
2,786,1,8,74,8,5
2,644,1,8,202,1,5
2,686,0,8,202,2,1
2,98,0,8,189,1,1
2,925,0,8,74,7,1
2,42,1,8,213,10,5
2,680,0,8,34,8,1
2,686,0,8,74,16,1
2,775,0,8,213,15,1
2,60,1,8,74,3,5
2,854,0,8,78,1,1
2,752,0,8,50,2,1
2,108,1,2,104,1,25
2,715,0,8,189,12,1
2,764,0,8,213,21,1
2,911,0,8,74,8,1
2,108,0,8,74,6,5
2,764,0,8,213,38,1
2,686,0,8,74,16,1
2,809,0,8,190,1,1
2,775,1,8,74,6,5
2,51,1,8,211,1,5
2,911,1,8,74,6,5
2,752,0,8,202,3,5
2,579,0,8,74,15,5
2,787,1,8,74,10,5
2,825,1,8,212,4,1
2,898,0,8,74,6,5
2,860,1,8,213,4,5
2,101,0,8,213,10,1
2,925,0,8,213,22,1
2,686,0,8,202,4,5
2,925,0,8,64,4,1
2,108,0,8,202,5,1
2,927,0,8,199,1,1
2,19,0,8,74,6,1
2,764,0,8,202,5,1
2,787,1,8,213,10,5
2,75,0,8,58,2,5
2,112,0,8,199,1,1
2,101,0,8,64,4,5
2,764,0,8,202,5,1
2,787,1,8,213,18,5
2,614,1,8,213,4,5
2,569,1,8,74,6,5
2,101,0,8,195,2,5
2,676,0,8,34,9,1
2,75,1,8,74,5,5
2,686,0,8,199,1,1
2,538,0,8,71,2,1
2,108,0,8,74,9,5
2,925,0,8,202,2,1
2,86,1,8,213,10,5
2,925,1,8,64,2,5
2,142,0,2,85,1,10
2,775,0,8,74,7,1
2,848,1,8,212,4,1
2,86,1,8,74,5,5
2,533,0,8,71,2,1
2,898,0,8,202,11,1
2,752,0,8,202,2,5
2,644,1,8,74,4,5
2,898,1,8,74,4,5
2,752,0,8,50,2,1
2,569,1,8,213,22,5
2,764,0,8,211,1,1
2,35,0,8,189,1,1
2,42,0,8,213,14,1
2,739,1,8,74,6,5
2,75,1,8,213,12,5
2,752,1,8,199,2,5
2,864,0,8,48,12,1
2,709,1,8,74,19,5
2,659,1,8,74,9,5
2,42,1,8,74,7,5
2,659,0,8,213,32,1
2,723,1,8,213,26,5
2,863,0,6,89,1,1
2,659,1,8,72,1,5
2,19,1,8,213,10,5
2,659,0,8,202,1,1
2,686,0,8,64,6,1
2,634,0,8,190,4,1
2,739,1,8,213,14,5
2,709,1,8,74,16,5
2,898,0,8,74,12,1
2,108,1,8,211,1,5
2,569,1,8,74,6,5
2,538,0,8,71,2,1
2,804,0,8,48,4,1
2,644,1,8,202,1,5
2,634,0,8,215,1,1
2,569,1,8,74,5,5
2,659,0,8,213,32,1
2,566,0,8,213,20,5
2,898,0,8,74,4,5
2,644,1,8,202,1,5
2,101,0,8,74,6,5
2,764,0,2,74,4,1
2,898,0,8,74,12,1
2,860,1,8,213,12,5
2,764,0,8,202,5,1
2,652,0,8,73,4,1
2,723,1,8,213,26,5
2,614,1,8,213,12,5
2,108,0,8,64,5,5
2,42,1,8,213,14,5
2,786,0,8,213,28,1
2,108,0,8,202,3,1
2,709,0,8,204,5,1
2,854,0,8,78,1,1
2,686,0,8,202,6,5
2,51,0,8,213,18,1
2,101,0,8,213,10,1
2,545,0,8,190,10,1
2,142,0,8,199,4,1
2,569,1,8,74,12,5
2,856,0,8,218,2,1
2,75,0,8,58,2,5
2,911,0,8,74,10,1
2,51,0,8,213,18,1
2,898,0,8,74,7,5
2,50,0,8,189,1,1
2,569,0,8,74,9,5
2,110,0,8,199,3,3
2,661,0,8,199,3,1
2,787,1,8,213,18,5
2,775,0,8,74,7,1
2,898,0,8,74,12,1
2,686,0,8,74,29,1
2,825,1,8,212,4,1
2,101,0,8,211,6,1
2,925,0,8,74,7,1
2,542,0,8,49,22,1
2,825,1,8,212,4,1
2,75,1,8,213,12,5
2,911,0,8,72,16,1
2,787,0,8,74,10,1
2,300,0,8,190,9,1
2,775,1,8,74,8,5
2,739,1,8,199,1,5
2,577,0,8,214,2,1
2,898,0,8,74,4,5
2,644,1,8,213,28,5
2,101,0,8,64,1,1
2,48,0,8,203,6,1
2,920,0,8,199,19,1
2,787,1,8,213,18,5
2,787,1,8,213,18,5
2,108,0,8,64,7,1
2,108,1,8,213,2,5
2,579,0,8,74,15,5
2,786,1,8,74,8,5
2,752,0,8,213,21,5
2,898,0,8,74,6,5
2,686,0,8,74,29,1
2,634,0,8,215,1,1
2,752,0,8,202,3,5
2,787,0,8,74,10,1
2,35,0,8,189,1,1
2,48,0,8,203,6,1
2,824,0,8,189,5,1
2,709,1,8,74,6,5
2,569,0,8,74,9,5
2,787,1,8,213,10,5
2,739,1,8,213,19,5
2,752,1,8,199,2,5
2,686,0,8,213,15,1
2,42,1,8,213,12,5
2,695,0,8,54,2,1
2,769,0,8,199,4,4
2,911,0,8,72,16,1
2,686,0,8,202,2,1
2,739,1,8,74,6,5
2,108,0,8,64,5,5
2,709,0,8,74,15,5
2,752,1,8,74,5,5
2,786,0,8,213,9,5
2,787,0,8,213,12,1
2,911,0,8,74,10,1
2,849,0,8,48,8,1
2,19,1,8,213,10,5
2,108,0,8,202,14,5
2,108,0,8,64,3,1
2,101,0,8,74,6,5
2,101,0,8,74,6,5
2,686,0,8,199,1,1
2,42,1,8,74,7,5
2,108,0,8,202,14,5
2,27,0,8,115,3,3
2,764,0,8,72,2,1
2,614,1,8,213,4,5
2,614,1,8,213,12,5
2,686,0,8,74,25,1
2,86,1,8,74,5,5
2,925,0,8,213,12,1
2,709,1,8,213,8,5
2,786,1,8,74,6,5
2,775,1,8,213,18,5
2,925,0,8,202,3,5
2,860,0,8,74,10,1
2,752,0,8,74,8,1
2,112,0,8,199,1,1
2,60,1,8,74,6,5
2,98,0,8,189,1,1
2,101,0,8,64,4,5
2,634,0,8,190,4,1
2,644,1,8,202,1,5
2,853,0,8,48,8,1
2,775,0,8,213,15,1
2,585,0,8,189,1,1
2,925,1,8,64,2,5
2,739,1,8,74,3,5
2,659,1,8,74,11,5
2,764,1,8,202,2,5
2,8,0,8,74,4,5
2,849,0,8,48,8,1
2,786,0,8,213,5,5
2,12,0,8,204,6,1
2,8,1,8,211,2,5
2,752,0,8,213,21,5
2,925,0,8,213,22,1
2,898,0,8,202,11,1
2,739,1,8,213,28,5
2,585,0,8,70,12,1
2,739,1,8,213,14,5
2,787,1,8,74,10,5
2,786,0,8,213,28,1
2,27,0,8,115,3,3
2,739,1,8,213,28,5
2,764,0,8,211,2,1
2,548,0,8,76,1,1
2,715,0,8,189,12,1
2,695,0,8,189,13,3
2,101,0,8,72,1,5
2,911,0,8,74,10,1
2,786,1,8,74,7,5
2,686,0,8,213,15,1
2,98,0,8,189,1,1
2,786,1,8,74,5,5
2,686,0,8,199,1,1
2,807,0,8,75,2,1
2,764,0,8,213,26,5
2,709,0,8,204,5,1
2,569,0,8,74,10,5
2,569,1,8,74,12,5
2,686,0,8,199,1,1
2,108,0,8,64,3,1
2,739,1,8,213,28,5
2,569,0,8,74,10,5
2,569,1,8,74,6,5
2,108,1,8,213,4,5
2,764,1,8,202,2,5
2,911,1,8,213,10,5
2,795,0,8,189,2,1
2,786,0,8,213,5,5
2,99,0,8,43,2,1
2,686,0,8,202,4,5
2,787,1,8,213,18,5
2,764,0,8,213,26,5
2,569,1,8,213,10,5
2,86,1,8,74,5,5
2,86,1,8,74,5,5
2,911,1,8,213,10,5
2,21,0,8,189,10,1
2,786,1,8,74,5,5
2,807,0,8,75,2,1
2,89,0,8,189,1,1
2,849,0,8,48,8,1
2,892,0,8,214,2,1
2,99,0,8,43,2,1
2,686,0,8,199,1,1
2,25,0,8,179,7,1
2,614,1,8,213,12,5
2,911,1,8,213,6,5
2,764,1,8,202,1,5
2,787,1,8,213,18,5
2,920,0,8,48,6,1
2,925,0,8,64,4,1
2,108,1,8,213,2,5
2,101,0,8,74,6,5
2,739,1,8,213,6,5
2,98,0,8,189,1,1
2,108,1,8,213,2,5
2,786,0,8,213,5,5
2,775,1,8,74,17,5
2,644,0,8,213,8,1
2,715,0,8,189,12,1
2,50,0,8,189,1,1
2,19,1,8,213,10,5
2,60,1,8,72,1,5
2,911,0,8,74,8,1
2,99,0,8,43,2,1
2,739,1,8,213,14,5
2,898,1,8,213,4,5
2,94,0,8,68,3,5
2,752,0,8,202,1,5
2,920,0,8,48,6,1
2,925,0,8,202,2,1
2,752,1,8,199,2,5
2,533,0,8,71,2,1
2,659,0,8,213,32,1
2,752,0,8,213,21,5
2,809,0,8,190,1,1
2,101,0,8,202,12,1
2,920,0,8,199,19,1
2,752,1,8,74,5,5
2,548,0,8,76,1,1
2,911,0,8,64,11,1
2,925,0,8,74,7,1
2,807,0,8,75,2,1
2,644,0,8,202,1,5
2,42,0,8,213,14,1
2,752,1,8,74,5,5
2,646,0,8,194,1,1
2,108,1,8,211,1,5
2,849,0,8,199,6,4
2,644,1,8,213,28,5
2,709,1,8,74,16,5
2,764,0,8,211,1,1
2,659,0,8,74,19,5
2,94,0,8,68,3,5
2,614,0,8,213,28,1
2,661,0,8,199,3,1
2,775,1,8,213,18,5
2,8,0,8,74,4,5
2,569,0,8,74,9,5
2,925,0,8,74,2,5
2,709,0,8,213,24,1
2,752,0,8,202,2,5
2,920,0,8,48,6,1
2,60,1,8,74,6,5
2,911,1,8,74,5,5
2,925,0,8,64,4,1
2,644,1,8,202,1,5
2,785,0,8,57,1,1
2,764,0,8,202,5,1
2,101,0,8,202,12,1
2,42,1,8,213,14,5
2,860,0,8,74,10,1
2,108,1,8,202,11,5
2,764,0,8,211,4,1
2,520,0,8,21,1,1
2,579,0,8,213,4,5
2,775,0,8,213,15,1
2,686,0,8,202,6,5
2,614,1,8,213,4,5
2,108,0,8,202,13,1
2,709,1,8,74,16,5
2,925,0,8,64,4,1
2,644,1,8,213,8,5
2,696,0,8,218,1,1
2,764,1,8,202,2,5
2,644,0,8,74,4,5
2,764,1,8,202,2,5
2,739,1,8,213,28,5
2,60,0,8,211,9,5
2,108,0,8,74,9,5
2,709,0,8,66,1,5
2,614,1,8,213,12,5
2,108,0,8,64,3,1
2,86,1,8,213,8,5
2,752,0,8,74,6,5
2,577,0,8,214,2,1
2,86,1,8,213,8,5
2,86,1,8,74,5,5
2,686,0,2,64,3,8
2,764,0,8,213,38,1
2,892,0,8,214,2,1
2,686,0,8,202,1,1
2,764,0,8,213,21,1
2,787,1,8,213,18,5
2,86,1,8,213,8,5
2,579,0,8,213,4,5
2,686,0,8,202,1,1
2,614,0,8,74,11,5
2,60,1,8,74,3,5
2,754,0,8,190,11,0
2,17,0,8,48,5,1
2,12,0,8,204,6,1
2,27,0,8,54,5,1
2,786,1,8,74,7,5
2,577,0,8,214,2,1
2,925,1,8,64,2,5
2,686,0,8,74,25,1
2,60,1,8,74,6,5
2,696,0,7,47,2,1
2,739,1,8,213,19,5
2,775,1,8,74,17,5
2,579,0,8,213,4,5
2,520,0,8,21,1,1
2,807,0,8,75,2,1
2,644,0,8,202,2,5
2,108,0,8,202,14,5
2,42,1,8,213,12,5
2,686,0,8,72,2,1
2,686,0,8,202,2,5
2,42,1,8,74,7,5
2,101,0,8,213,10,1
2,75,1,8,213,12,5
2,775,1,8,74,17,5
2,569,1,8,74,5,5
2,8,1,8,211,2,5
2,142,0,2,85,1,10
2,634,0,8,215,1,1
2,86,1,8,74,5,5
2,108,1,8,213,4,5
2,686,0,8,202,1,1
2,764,1,8,202,2,5
2,775,1,8,74,9,5
2,48,0,8,203,6,1
2,94,0,8,68,3,5
2,764,1,8,202,2,5
2,545,0,8,190,10,1
2,101,0,8,202,12,1
2,659,1,8,213,14,5
2,644,1,8,213,8,5
2,686,0,8,74,11,5
2,925,0,8,50,1,1
2,787,1,8,213,18,5
2,19,1,8,213,10,5
2,108,0,8,202,13,1
2,752,1,8,74,14,5
2,108,1,2,104,1,25
2,108,1,8,202,11,5
2,786,1,8,74,8,5
2,860,1,8,213,12,5
2,860,1,8,213,4,5
2,752,0,8,74,15,5
2,911,1,8,74,5,5
2,108,1,2,104,1,25
2,925,0,8,213,12,1
2,644,1,8,213,8,5
2,764,0,8,213,21,1
2,51,0,8,213,18,1
2,775,0,8,213,18,5
2,108,1,8,202,11,5
2,520,0,8,21,1,1
2,679,0,8,189,10,1
2,584,0,8,199,1,1
2,925,0,8,64,1,5
2,925,0,8,64,1,5
2,709,1,8,74,16,5
2,634,0,8,215,1,1
2,22,0,8,48,6,1
2,709,1,8,74,6,5
2,42,0,8,213,14,1
2,775,0,8,213,15,1
2,764,1,8,202,1,5
2,21,0,8,189,10,1
2,686,0,8,202,2,5
2,51,1,8,74,4,5
2,577,0,8,214,2,1
2,75,1,8,213,12,5
2,709,0,8,66,1,5
2,920,0,8,199,19,1
2,764,0,8,202,1,1
2,579,0,8,213,4,5
2,863,0,6,89,1,1
2,101,0,8,195,2,5
2,680,0,8,34,8,1
2,702,0,8,34,9,1
2,659,1,8,74,8,5
2,786,1,8,74,6,5
2,614,0,8,74,10,5
2,646,0,8,194,1,1
